function_ID,run_ID,dim,best_fitness,time_period,communication_percentage,total_FEs,node_num,total_pop_size,interval,migration_size,buffer_capacity,migration_topology,buffer_manage,EA_parameters
23,12,10,378.978,1.02809,0,10000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,13,10,400.183,0.988181,0,10000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,5,10,103.289,2.78589,0,10000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,14,10,380.944,1.03678,0,10000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,15,10,394.948,1.05704,0,10000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,13,10,102.949,14.7906,0,10000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,6,10,102.972,2.83017,0,10000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,7,10,102.692,2.92861,0,10000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,8,10,101.845,2.79874,0,10000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,9,10,102.758,2.86998,0,10000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,10,10,103.166,2.84825,0,10000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,11,10,102.812,2.87967,0,10000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,9,30,957.766,30.3443,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,12,10,102.619,2.76241,0,10000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,1,30,180.911,49.7397,0,30000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,13,10,102.672,2.83676,0,10000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,14,10,102.736,2.89756,0,10000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,14,10,102.518,19.1631,0,10000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,15,10,102.987,2.75545,0,10000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,1,30,194.092,53.4351,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,1,30,801.068,62.079,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,3,30,684.781,125.872,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,15,10,102.979,7.79609,0,10000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,10,30,703.675,27.8362,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,2,30,230.273,48.8651,0,30000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,11,30,755.352,21.9042,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,2,30,677.771,62.1514,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,3,30,150.826,48.8094,0,30000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,12,30,703.675,26.3952,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,4,30,138.902,48.8768,0,30000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,1,30,172.966,195.701,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,3,30,749.513,62.1496,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,13,30,768,26.9876,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,4,30,634.545,125.125,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,14,30,732.066,23.7234,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,5,30,197.557,48.868,0,30000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,15,30,698.241,22.6151,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,4,30,797.044,61.7685,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,2,30,229.519,119.868,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,6,30,198.52,48.8196,0,30000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,5,30,596.435,124.29,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,5,30,779.428,62.1142,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,7,30,228.723,48.8696,0,30000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,1,30,874.896,10.0571,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,1,30,824.98,11.4585,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,2,30,708.44,10.4004,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,1,30,232.839,392.051,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,8,30,230.313,48.8702,0,30000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,1,30,816.509,30.7845,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,2,30,233.561,196.212,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,1,30,143.276,29.983,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,6,30,749.513,61.6762,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,1,30,235.722,37.43,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,3,30,773.73,12.9993,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,1,50,1643.8,52.8684,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,4,30,773.414,10.0481,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,1,50,1526.38,69.255,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,2,30,673.561,30.8327,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,3,30,137.336,128.109,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,5,30,732.902,10.2026,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,2,30,190.909,31.1049,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,9,30,228.545,48.8131,0,30000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,6,30,655.894,10.45,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,1,50,1423.14,442.11,0,50000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,6,30,674.828,125.728,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,2,30,137.142,35.175,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,3,30,761.903,30.5518,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,1,30,234.504,98.4079,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,7,30,655.894,10.373,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,7,30,796.775,62.5196,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,2,50,1669.03,52.4906,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,8,30,527.639,10.3722,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,1,50,328.09,150.027,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,1,50,296.274,98.9278,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,4,30,147.366,50.5761,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,3,30,229.186,31.0416,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,3,30,138.564,32.0555,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,10,30,191.91,48.8353,0,30000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,4,30,754.609,30.7778,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,9,30,838.475,12.3607,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,2,50,1776.41,61.1695,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,10,30,960.337,10.1202,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,11,30,791.286,10.583,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,5,30,639.91,30.5896,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,4,30,217.746,30.5094,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,3,50,1764.65,52.5063,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,2,30,659.879,119.337,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,8,30,732.452,61.6886,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,12,30,527.639,10.2122,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,5,30,225.096,51.2989,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,11,30,163.996,48.7985,0,30000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,4,30,204.208,42.0823,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,3,50,1827.54,45.0061,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,13,30,825.12,10.0276,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,6,30,487.283,30.7537,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,2,30,166.867,98.0874,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,14,30,773.414,11.9538,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,5,30,228.295,32.3225,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,7,30,812.302,125.79,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,1,50,1795.43,210.515,0,50000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,4,50,1685.62,52.5068,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,3,30,220.198,195.347,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,5,30,138.564,33.2987,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,12,30,138.902,48.8827,0,30000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,15,30,843.377,11.8313,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,7,30,639.91,30.5834,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,9,30,773.183,62.1053,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,6,30,225.6,30.359,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,2,50,322.492,104.237,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,8,30,723.583,30.789,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,2,50,312.117,148.433,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,1,50,318.629,298.516,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,4,50,1798.65,66.4324,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,6,30,118.507,36.0255,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,5,50,1684.85,52.6457,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,13,30,227.572,48.8941,0,30000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,9,30,487.283,30.5709,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,3,30,172.994,98.0863,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,10,30,603.644,61.6785,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,7,30,152.202,32.2374,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,14,30,138.902,48.8299,0,30000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,10,30,770.205,30.7795,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,7,30,235.622,43.2087,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,6,50,1461.64,52.4204,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,1,50,1617.03,34.5403,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,6,30,127.43,135.153,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,8,30,814.431,124.791,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,8,30,151.605,29.4184,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,5,50,2115.7,68.9462,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,11,30,817.644,30.5391,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,11,30,770.37,62.5311,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,15,30,145.004,48.8059,0,30000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,3,50,305.103,97.2416,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,8,30,234.077,38.6567,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,7,50,1684.85,52.5596,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,9,30,228.202,30.9241,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,2,50,1891.29,39.6367,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,1,50,293.064,93.6722,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,12,30,639.91,30.7667,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,4,30,166.867,98.0066,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,2,30,232.844,391.795,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,3,30,734.664,113.51,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,1,50,1592.63,105.604,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,3,50,298.405,148.343,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,4,30,195.105,195.687,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,13,30,639.91,30.6046,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,6,50,1506.4,59.8104,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,9,30,126.227,31.7024,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,12,30,603.644,61.2705,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,7,30,123.526,76.229,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,10,30,151.605,30.0178,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,2,50,1874.3,213.624,0,50000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,3,50,1465.17,39.12,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,8,50,1599.15,52.5572,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,14,30,770.205,30.7726,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,9,30,722.455,124.13,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,1,50,1746.58,228.854,0,50000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,10,30,234.634,38.806,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,11,30,160.596,31.7155,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,1,50,347.794,185.342,0,50000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,4,50,1692.31,33.631,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,15,30,905.612,30.5452,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,8,30,168.442,55.5027,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,5,30,247.571,98.0102,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,13,30,797.044,62.0899,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,9,50,1540.72,52.667,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,7,50,1604.11,52.7518,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,2,50,325.406,92.5364,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,2,50,1628.27,105.994,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,4,50,302.441,106.692,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,12,30,181.939,28.4635,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,11,30,140,35.9171,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,5,50,1617.03,31.5909,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,2,50,1559.24,427.122,0,50000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,9,30,184.68,52.0747,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,10,50,1653.01,52.4482,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,14,30,688.116,61.6791,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,4,50,298.72,148.31,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,2,50,315.786,297.481,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,13,30,240.849,31.1424,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,12,30,146.687,34.4812,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,4,30,836.355,145.046,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,1,50,337.69,597.498,0,50000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,10,30,784.966,125.088,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,6,30,119.487,97.8739,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,6,50,1779.22,42.3701,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,8,50,1601.1,69.6145,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,11,50,1602.15,52.5649,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,14,30,160.596,28.6186,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,10,30,122.35,53.9207,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,5,30,173.745,196.102,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,3,50,269.799,95.9951,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,13,30,131.32,35.7429,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,3,50,1826.29,106.116,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,15,30,798.968,62.5098,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,7,50,1617.03,32.3818,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,15,30,235.567,32.4646,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,5,50,295.481,96.3863,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,3,50,1974,213.65,0,50000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,12,50,1603.9,52.5257,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,14,30,237.111,41.8559,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,8,50,1537.24,33.8573,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,5,30,694.882,62.3927,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,7,30,248.071,97.9191,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,9,50,1526.38,75.113,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,5,50,261.201,148.387,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,4,50,286.751,87.2784,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,13,50,1496.16,52.7079,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,11,30,700.845,127.268,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,15,30,174.82,39.4516,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,4,50,1824.36,105.342,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,9,50,1617.03,40.009,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,11,30,158.249,118.473,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,10,50,1848.86,46.9759,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,14,50,1700.65,52.4606,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,3,30,230.254,392.035,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,8,30,237.381,97.9106,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,6,50,297.801,94.5689,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,10,50,1410.26,38.5201,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,6,30,237.175,195.652,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,5,50,291.797,81.1319,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,15,50,1586.93,52.5216,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,6,30,777.316,128.633,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,12,30,595.751,124.179,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
